Incident ID,Incident Date,State,City Or County,Address,Killed,Injured,Latitude,Longitude
2513517,28/01/2023,South Carolina,Andrews,Birch Creek Rd,2,2,33.451278,-79.5608971
2513496,28/01/2023,Texas,Austin,12636 Research Blvd,2,3,30.2711286,-97.7436995
2513044,28/01/2023,California,Beverly Hills,2799 Ellison Dr,3,2,34.0696501,-118.3963062
2513527,28/01/2023,Pennsylvania,Philadelphia,Knorr St and Loretto Ave,0,4,39.9527237,-75.1635262
2512985,27/01/2023,California,San Diego,62nd St and Akins Ave,1,4,32.7174202,-117.162772
2512343,26/01/2023,New Jersey,Newark,1079 Broad St,1,4,40.735657,-74.1723667
2512617,26/01/2023,Pennsylvania,Lancaster,525 N Franklin St,0,4,40.03813,-76.3056686
2510365,24/01/2023,North Carolina,Red Springs,100 block of Samuel Dr,3,1,34.815158,-79.1837649
2509362,23/01/2023,Illinois,Chicago,2909 E 78th St,2,3,41.8755616,-87.6244212
2510063,23/01/2023,California,Oakland,5910 MacArthur Blvd,1,4,37.8044557,-122.271356
2509663,23/01/2023,California,Half Moon Bay,12761 San Mateo Rd,7,1,37.4635519,-122.428586
2508522,22/01/2023,Louisiana,Shreveport,1600 Sugar Ln,1,7,32.5135356,-93.7477839
2508370,22/01/2023,Louisiana,Baton Rouge,4619 Bennington Ave,0,12,30.4494155,-91.1869659
2508683,22/01/2023,Mississippi,Robinsonville (Tunica Resorts),1010 Casino Center Dr,0,4,Not Found,Not Found
2507423,21/01/2023,Arizona,Yuma,1300 block of W 9th St,0,5,32.723268,-114.6179954
2507836,21/01/2023,California,Monterey Park,122 W Garvey Ave,11,9,34.051522,-118.129807
2504645,17/01/2023,Texas,Houston,6729 Lockwood Dr,0,4,29.7589382,-95.3676974
2503345,16/01/2023,California,Goshen,Harvest Ave and Rd 68,6,0,36.3510616,-119.4201204
2503245,16/01/2023,Florida,Sanford,Rinehart Rd and Co Rd 46A,1,5,28.8117345,-81.2680223
2503649,16/01/2023,Florida,Fort Pierce,Avenue M and N 13th St,1,7,27.4467056,-80.3256056
2503058,15/01/2023,Illinois,Rockford,2311 23rd St,3,1,42.2713945,-89.093966
2502680,15/01/2023,Texas,Houston,5121 FM 1960 Rd W,1,4,29.7589382,-95.3676974
2503178,15/01/2023,Florida,Homestead,700 block of SW Sixth St,1,3,25.4718946,-80.4759905
2503197,15/01/2023,Arizona,Phoenix,S 46th Pl and E Broadway Rd,0,4,33.4484367,-112.074141
2502550,14/01/2023,Missouri,Saint Louis (Moline Acres),Berwyn Dr and Lanier Dr,0,4,Not Found,Not Found
2501869,13/01/2023,Ohio,Cleveland,3719 Mack Ct,4,1,41.4996574,-81.6936772
2499119,09/01/2023,Minnesota,Minneapolis,2218 E Lake St,0,4,44.9772995,-93.2654692
2499381,09/01/2023,Pennsylvania,Philadelphia,3300 block of Guilford St,3,1,39.9527237,-75.1635262
2498792,09/01/2023,Colorado,Denver,18th St and Blake St,0,4,39.7392364,-104.984862
2498013,08/01/2023,Minnesota,Minneapolis,930 Hennepin Ave,0,4,44.9772995,-93.2654692
2499425,08/01/2023,Georgia,Albany,1021 S McKinley St,0,4,31.5782062,-84.1556809
2497502,07/01/2023,North Carolina,High Point,2734 Mossy Meadow Dr,4,0,35.9556924,-80.0053176
2497948,07/01/2023,Alabama,Huntsville,2817 Hwy 72 E,2,9,34.729847,-86.5859011
2496714,06/01/2023,Texas,Dallas,8544 Lazy Acres Cir,3,2,32.7762719,-96.7968559
2497164,06/01/2023,California,San Francisco,600 block of Valencia St,1,3,37.7792588,-122.4193286
2496431,05/01/2023,Louisiana,New Orleans,St Andrew St and Rev John Raphael Jr Way,2,3,29.9759983,-90.0782127
2496391,05/01/2023,Florida,Miami Gardens,17647 NW 27th Ave,0,10,25.9420377,-80.2456045
2495648,04/01/2023,Utah,Cedar City (Enoch),4923 N Albert Dr,7,0,37.73191490000001,-113.05474277511254
2494934,04/01/2023,Maryland,Baltimore,4408 Edmondson Ave,1,4,39.2908816,-76.610759
2495059,04/01/2023,Virginia,Dumfries,17900 block of Milroy Dr,1,4,38.5674096,-77.3267652
2494425,03/01/2023,Louisiana,New Orleans,2600 block of S Rocheblave St,0,4,29.9759983,-90.0782127
2494254,03/01/2023,District of Columbia,Washington,6200 block of Georgia Ave NW,1,3,38.8950368,-77.0365427
2497601,01/01/2023,Florida,Miami Gardens,NW 171st St and NW 30th Ave,0,9,25.9420377,-80.2456045
2492601,01/01/2023,Illinois,Chicago,300 block of E 57th St,1,3,41.8755616,-87.6244212
2492611,01/01/2023,North Carolina,Durham,1000 N Miami Blvd,0,5,35.996653,-78.9018053
2493102,01/01/2023,Pennsylvania,Allentown,1140 E Clair St,0,4,40.6022059,-75.4712794
2492448,01/01/2023,Florida,Ocala,1600 block of SW 5th St,2,4,29.1871986,-82.1400923
2492314,01/01/2023,Ohio,Columbus,2830 Johnstown Rd,1,4,39.9622601,-83.0007065
2492253,31/12/2022,Alabama,Mobile,200 block of Dauphin St,1,7,30.6913462,-88.0437509
2491656,31/12/2022,Arizona,Phoenix,4201 N 19th Ave,0,9,33.4484367,-112.074141
2491054,30/12/2022,Tennessee,Memphis,E Brooks Rd,1,3,35.1460249,-90.0517638
2490925,30/12/2022,Texas,Humble,4800 block of Park Square Ln,2,3,29.9988312,-95.2621553
2489614,28/12/2022,New York,Bronx,851 E Tremont Ave,1,3,40.8466508,-73.8785937
2490150,28/12/2022,Texas,Dallas,9500 block of Scyene Rd,0,6,32.7762719,-96.7968559
2488952,27/12/2022,District of Columbia,Washington,2300 block of Pennsylvania Ave SE,0,4,38.8950368,-77.0365427
2489345,27/12/2022,Ohio,Columbus,900 block of Bellows Ave,0,5,39.9622601,-83.0007065
2489124,27/12/2022,California,Eureka,4000 block of Crane St,2,2,40.7906871,-124.1673746
2488209,26/12/2022,Louisiana,New Orleans,2031 St Maurice Ave,2,4,29.9759983,-90.0782127
2487989,24/12/2022,Mississippi,Columbus,90 block of Luxapalila Dr,1,3,33.4956744,-88.4272627
2487517,23/12/2022,Kansas,Wichita,900 block of S Mission Rd,2,2,37.6922361,-97.3375448
2485011,19/12/2022,Florida,Lake City,NW Dixie Ave and NW Wright Ln,0,5,30.1894252,-82.6394803
2484083,18/12/2022,California,Santa Ana,2112 S Main St,1,3,33.7494951,-117.873221
2483594,18/12/2022,Oklahoma,Oklahoma City,311 S Klein Ave,0,4,35.4729886,-97.5170536
2483489,17/12/2022,Georgia,Atlanta,3000 Continental Colony Pkwy SW,2,3,33.7489924,-84.3902644
2483188,16/12/2022,Georgia,Valdosta,611 E Ann St,2,2,30.8327022,-83.2784851
2482288,16/12/2022,Illinois,Chicago,2150 S Laflin St,2,2,41.8755616,-87.6244212
2483108,16/12/2022,Texas,Dallas,2691 John West Rd,0,5,32.7762719,-96.7968559
2482711,16/12/2022,Tennessee,Memphis,831 Springdale Run Dr,0,5,35.1460249,-90.0517638
2480430,13/12/2022,New York,Rochester,Atlantic Ave and Illinois St,1,3,43.157285,-77.615214
2479678,12/12/2022,New York,Bronx,388 E 141st St,0,4,40.8466508,-73.8785937
2478664,11/12/2022,Illinois,Chicago,3235 N Central Ave,3,1,41.8755616,-87.6244212
2478061,09/12/2022,Arizona,Phoenix,S 21st and W Burgess LN,1,3,33.4484367,-112.074141
2477622,08/12/2022,Michigan,Detroit,1114 Washington Blvd,0,4,42.3315509,-83.0466403
2477404,08/12/2022,Louisiana,New Orleans,4242 Chef Menteur Hwy,0,4,29.9759983,-90.0782127
2475554,06/12/2022,New York,Bronx,Daly Ave and E 180th St,0,4,40.8466508,-73.8785937
2475546,06/12/2022,Georgia,Macon,159 Steven Dr,3,1,32.8406946,-83.6324022
2474143,04/12/2022,Illinois,Zion,1800 block of Horeb Ave,0,5,42.4501169,-87.8337753
2472924,01/12/2022,Texas,San Antonio,4200 block of S Cibolo St,0,4,29.4246002,-98.4951405
2468642,30/11/2022,Alabama,Mobile,216 Dauphin St,0,4,30.6913462,-88.0437509
2471298,30/11/2022,Louisiana,Lake Charles,510 Broad St,0,8,30.2305095,-93.2169807
2469354,27/11/2022,Florida,Tallahassee,2101 Wahnish Way,1,4,30.4380832,-84.2809332
2468894,27/11/2022,Louisiana,New Orleans,200 block of Bourbon St,0,5,29.9759983,-90.0782127
2468745,26/11/2022,Georgia,Atlanta,117 17th St NW,2,4,33.7489924,-84.3902644
2468325,26/11/2022,Illinois,Chicago,12700 block of S Halsted St,2,2,41.8755616,-87.6244212
2468162,25/11/2022,Georgia,Atlanta,2700 block of Gresham Rd,0,0,33.7489924,-84.3902644
2467661,24/11/2022,Texas,Houston,1511 Baggett Ln,2,2,29.7589382,-95.3676974
2467743,24/11/2022,California,Costa Mesa,400 block of W Bay St,1,4,33.6633386,-117.903317
2466835,23/11/2022,Maryland,Temple Hills,2300 block of Iverson St,0,4,38.81050355,-76.95000596047004
2466431,23/11/2022,Pennsylvania,Philadelphia,1901 N 60th St,0,4,39.9527237,-75.1635262
2465761,22/11/2022,Virginia,Chesapeake,1521 Sam's Circle,6,6,36.7168315,-76.2494453
2465213,22/11/2022,Florida,West Palm Beach,600 block of Snead Cir,2,2,26.715364,-80.0532942
2464943,20/11/2022,Oklahoma,Hennessey,2372 N 2760 Rd,4,1,36.1098677,-97.898657
2464272,20/11/2022,Texas,Dallas,2000 S Beckley Ave,0,4,32.7762719,-96.7968559
2463465,19/11/2022,Colorado,Colorado Springs,3430 N Academy Blvd,5,19,38.8339578,-104.825348
2464352,19/11/2022,Illinois,Washington Park,Bunkum Rd and N 45th St,1,3,38.6350501,-90.0928852
2463882,19/11/2022,Mississippi,Philadelphia,560 Line St,1,6,32.7703841,-89.1153488
2462457,18/11/2022,Virginia,Richmond,4275 Laurel Oak Rd,4,0,37.5385087,-77.43428
2459150,13/11/2022,Virginia,Charlottesville,130 Culbreth St,3,2,38.029306,-78.4766781
2458727,13/11/2022,Pennsylvania,Philadelphia,400 block of E Wyoming Ave,0,4,39.9527237,-75.1635262
2458676,13/11/2022,North Carolina,Enfield,1662 Green Acres Rd,1,5,36.1809865,-77.6666415
2458863,13/11/2022,Nebraska,Omaha,3347 Ames Ave,1,6,41.2587459,-95.9383758
2458933,12/11/2022,California,Sacramento,4000 block of May St,0,4,38.5810606,-121.493895
2459005,12/11/2022,Texas,Fort Worth,6655 Calgary Ln,0,4,32.753177,-97.3327459
2459259,12/11/2022,California,Indio,Lilac Ct and Golden Rod Dr,1,3,33.7192808,-116.2188054
2458467,12/11/2022,New Jersey,Paterson,50 Block of N Main St,0,4,40.9167654,-74.171811
2459156,12/11/2022,Tennessee,Memphis,S Goodlett St and Sheffield Ave,0,4,35.1460249,-90.0517638
2458086,11/11/2022,New Jersey,Jersey City,Virginia Ave and Martin Luther King Dr,0,4,40.7215682,-74.047455
2455710,07/11/2022,Texas,Mcallen (McAllen),4700 block of Jasmine Ave,0,4,26.204114,-98.2300605
2453865,06/11/2022,Illinois,Chicago,311 W Chicago Ave,1,3,41.8755616,-87.6244212
2453892,06/11/2022,Illinois,Chicago,5100 block of S Kolin Ave,0,5,41.8755616,-87.6244212
2454565,06/11/2022,California,Tulare,Rd 84 and Ave 208,0,5,36.2516475,-118.852583
2455484,06/11/2022,Florida,Gainesville,500 SW 2nd Ave,0,4,29.6519684,-82.3249846
2454281,05/11/2022,New York,Buffalo,30 E Amherst St,0,4,42.8867166,-78.8783922
2453744,05/11/2022,Pennsylvania,Philadelphia,853 E Allegheny Ave,0,9,39.9527237,-75.1635262
2452673,04/11/2022,Florida,Orlando,10145 Myers Dr,4,1,28.5421109,-81.3790304
2452798,04/11/2022,Maryland,La Plata,3018 Wildflower Dr,4,0,38.5260311,-76.9766569
2452501,03/11/2022,Illinois,Chicago,3700 block of W Chicago Ave,0,4,41.8755616,-87.6244212
2451028,02/11/2022,Texas,Houston,2930 W Sam Houston Pkwy S,0,4,29.7589382,-95.3676974
2451550,02/11/2022,Mississippi,Hattiesburg,W 5th St,2,3,31.3271189,-89.2903392
2450360,01/11/2022,Colorado,Denver,1400 block of Verbena St,1,5,39.7392364,-104.984862
3064527,01/11/2022,Illinois,East Saint Louis (East St Louis),St Louis Ave and N 10th St,1,4,38.6268666,-90.159707
2450917,01/11/2022,Maryland,Baltimore,2000 block of W Pratt St,0,4,39.2908816,-76.610759
2449986,31/10/2022,Kansas,Kansas City,S 50th St and Elmwood Ave,1,6,39.1134562,-94.626497
2450557,31/10/2022,Illinois,East Saint Louis,935 St Louis Ave,2,3,38.6268666,-90.159707
2449653,31/10/2022,Illinois,Chicago,S California Ave and W Polk St,1,13,41.8755616,-87.6244212
2448898,30/10/2022,Tennessee,Memphis,3920 Park Ave,1,3,35.1460249,-90.0517638
2448366,30/10/2022,Colorado,Aurora,900 block of N Geneva St,4,0,39.7405111,-104.830994
2448287,30/10/2022,Pennsylvania,Philadelphia,601 Spring Garden St,0,6,39.9527237,-75.1635262
2448361,30/10/2022,California,Covina,17000 block of E Bellbrook St,2,2,34.0877926,-117.8891164
2448372,30/10/2022,South Carolina,Charleston,1900 Hazelwood Dr,0,4,32.7884363,-79.9399309
2448015,29/10/2022,Florida,Orlando,8204 Crystal Clear Ln,0,6,28.5421109,-81.3790304
2448330,29/10/2022,Florida,Tallahassee,2101 W Pensacola St,1,8,30.4380832,-84.2809332
2447980,28/10/2022,Ohio,Toledo,Junction Ave and Belmont Ave,2,2,41.6529143,-83.5378173
2447379,28/10/2022,Pennsylvania,Pittsburgh,3737 Brighton Rd,0,5,40.4416941,-79.9900861
2447217,27/10/2022,Oklahoma,Broken Arrow,425 S Hickory Ave,7,0,36.0525993,-95.7908195
2445686,25/10/2022,Ohio,Hamilton,700 block of S 2nd St,2,2,39.2085354,-84.5501874
2445939,25/10/2022,North Carolina,Greensboro,900 block of Circle Dr,2,4,36.0726355,-79.7919754
2443849,24/10/2022,Illinois,Chicago,3200 block of W 30th St,1,3,41.8755616,-87.6244212
2443879,24/10/2022,Missouri,Saint Louis,3125 S Kingshighway Blvd,2,4,38.6280278,-90.1910154
2443627,23/10/2022,Texas,Brownsville,1200 block of W Saint Francis St,0,5,25.9024289,-97.4981698
2443194,23/10/2022,Illinois,Chicago,4300 block of S Kedzie Ave,3,2,41.8755616,-87.6244212
2443276,23/10/2022,Wisconsin,Milwaukee,N 34th St and W Wright St,0,4,43.0386475,-87.9090751
2442695,22/10/2022,Wisconsin,Milwaukee,W Fond Du Lac and W Hoyt Pl,0,6,43.0386475,-87.9090751
2443257,22/10/2022,North Carolina,Oxford,100 block of Granville St,0,6,36.3107004,-78.5908345
2443287,22/10/2022,Georgia,Cordele,1309 16th Ave E,0,4,31.9691606,-83.782718
2443231,22/10/2022,Arizona,Phoenix,6330 W Miami St,1,7,33.4484367,-112.074141
2450590,21/10/2022,Mississippi,Cleveland,511 Lee St,1,3,33.7440023,-90.7248187
2442632,21/10/2022,Louisiana,New Orleans,2200 block of N Galvez St,1,3,29.9759983,-90.0782127
2444683,21/10/2022,Wisconsin,Hartland,700 Mansfield Court,4,0,43.105008,-88.3420398
2442008,21/10/2022,Louisiana,Baton Rouge,636 Harding Blvd,0,11,30.4494155,-91.1869659
2441540,20/10/2022,Ohio,Cleveland,4497 State Rd,0,5,41.4996574,-81.6936772
2439423,17/10/2022,Virginia,Woodbridge,5297 Mansfield Ct,4,0,38.6626561,-77.2530729
2438904,16/10/2022,Texas,El Paso,8500 block of Dyer St,1,3,31.7601164,-106.4870404
2438505,16/10/2022,Georgia,Atlanta,223 James P Brawley Dr SW,0,4,33.7489924,-84.3902644
2439294,16/10/2022,California,Lancaster,44236 20th St E,0,4,34.6981064,-118.1366153
2438461,16/10/2022,Virginia,Harrisonburg,1500 block of Devon Ln,0,8,38.4493315,-78.8688833
2438121,15/10/2022,Colorado,Denver,900 Dakin St,1,7,39.7392364,-104.984862
2438154,15/10/2022,Massachusetts,Worcester,88 Webster St,0,6,42.2625621,-71.8018877
2438723,15/10/2022,Mississippi,Itta Bena,,2,7,33.4951269,-90.3229458
2438494,15/10/2022,New York,Freeport,Babylon Tpke and Independence Ave,0,4,40.6576071,-73.5835826
2438482,15/10/2022,Pennsylvania,Pittsburgh,300 block of Cedar Ave,3,1,40.4416941,-79.9900861
2437284,14/10/2022,Pennsylvania,Philadelphia,Willard St and Shelbourne St,0,4,39.9527237,-75.1635262
2436826,13/10/2022,North Carolina,Raleigh,5300 block of Sahalee Way,5,2,35.7803977,-78.6390989
2437177,13/10/2022,North Carolina,New Bern,2100 block of New Bern Ave,0,4,35.1084931,-77.0441143
2437630,13/10/2022,Alabama,Lanett,1912 50th Ave SW,0,6,32.8687391,-85.1904971
2434847,10/10/2022,California,Delano,County Line Rd and Rd 136,2,2,35.7688425,-119.247053
2434128,09/10/2022,Florida,Miami,525 NE 150th St,1,3,25.7741728,-80.19362
2439284,09/10/2022,Oklahoma,Henryetta,US-75 and Catalpa Rd,4,0,35.4396625,-95.9865145
2434326,09/10/2022,Arkansas,Jacksonville,300 Marshall Rd,1,3,34.8662005,-92.1101458
2434247,09/10/2022,South Carolina,Inman,280 Bobo Dr,5,0,35.047841,-82.0906082
2433539,09/10/2022,Florida,Tampa,908 N Franklin St,1,6,27.9477595,-82.458444
2434062,09/10/2022,Texas,Beaumont,2550 I-10 Frontage Rd,0,5,30.0860459,-94.1018461
2440211,08/10/2022,Alabama,Hurtsboro,Ross Rd,2,2,32.2418146,-85.4163327
2433352,08/10/2022,California,Berkeley,2400 Durant Ave,1,3,37.8708393,-122.272863
2434151,08/10/2022,Missouri,Saint Joseph,302 Illinois Ave,0,4,39.7686055,-94.8466322
2432772,07/10/2022,Oregon,Portland,SE 92nd Ave and Powell Blvd,0,4,45.5202471,-122.674194
2432893,07/10/2022,Texas,Fort Worth,1200 block of Jessamine St,4,0,32.753177,-97.3327459
2431842,06/10/2022,Kentucky,Louisville,5000 block of East Indian Trail,0,4,38.2542376,-85.759407
2431594,06/10/2022,District of Columbia,Washington,1200 North Capitol St NW,1,3,38.8950368,-77.0365427
2431069,05/10/2022,Texas,Baytown,2000 block of Tri City Beach Rd,4,2,29.7355047,-94.9774274
2428950,02/10/2022,Tennessee,Nashville,600 block of S 7th St,0,4,36.1622767,-86.7742984
2428715,02/10/2022,Washington,Seattle,4300 block of University Way NE,0,4,47.6038321,-122.330062
2427999,01/10/2022,Pennsylvania,Philadelphia,5000 block of Frankford Ave,0,4,39.9527237,-75.1635262
2428678,01/10/2022,California,Oakland,988 Apgar St,2,2,37.8044557,-122.271356
2427775,30/09/2022,Oklahoma,Tulsa,4929 N Peoria Ave,1,3,36.1563122,-95.9927516
2428456,30/09/2022,Mississippi,Marks,1st St and W Main St,0,5,34.2565001,-90.2720375
2426627,29/09/2022,Texas,Mc Gregor,901 S Monroe St,5,0,32.733046850230345,-96.66887813511913
2426042,28/09/2022,California,Oakland,8251 Fontaine St,1,5,37.8044557,-122.271356
2425825,28/09/2022,Ohio,Columbus,1680 Karl Ct,0,5,39.9622601,-83.0007065
2425799,28/09/2022,Maryland,Baltimore,5500 block of Bowleys Ln,0,4,39.2908816,-76.610759
2426382,28/09/2022,Alabama,Uniontown,100-104 Birch Rd,0,4,32.4495804,-87.5141688
2425393,27/09/2022,New York,Corona (Queens),88-01 Atlantic Ave,0,4,40.7469593,-73.8601456
2426137,27/09/2022,New York,New York (Manhattan),W 116th St and 7th Ave,0,4,40.77310345,-73.98151986665067
2426061,27/09/2022,North Carolina,Goldsboro,1200 block of Olivia Ln,0,4,35.3848841,-77.9927651
2425839,27/09/2022,Florida,Jacksonville,A Philip Randolph Blvd and Union St,0,4,30.3321838,-81.655651
2425199,27/09/2022,Pennsylvania,Philadelphia,6498 Ridge Ave,1,4,39.9527237,-75.1635262
2423747,25/09/2022,Pennsylvania,Harrisburg,2300 block of Woodlawn St,0,4,40.2663107,-76.8861122
2423338,25/09/2022,Indiana,Hammond,6217 Kennedy Ave,1,3,41.6173959,-87.5220108
2423538,24/09/2022,Ohio,Columbus,E 5th Ave and Osborn Ave,1,3,39.9622601,-83.0007065
2423331,24/09/2022,Georgia,Louisville,Forrest Dr,1,3,33.0015407,-82.4112377
2424602,23/09/2022,California,Castroville,,0,4,36.7657904,-121.758005
2421430,22/09/2022,Illinois,Chicago,E 35th St and S Prairie Ave,0,4,41.8755616,-87.6244212
2420406,20/09/2022,New York,Mount Vernon,333 S 8th Ave,0,4,40.9125085,-73.8386504
2420637,20/09/2022,Michigan,Niles,620 N 6th St,2,3,41.8297694,-86.2541768
2419473,19/09/2022,Georgia,Swainsboro,N Coleman St,1,3,32.5973857,-82.3337376
2417634,18/09/2022,New York,Corona (Queens),41st Ave and Warren St,1,3,40.7469593,-73.8601456
2417641,18/09/2022,Wisconsin,Kenosha,2232 Roosevelt Rd,2,2,42.5846773,-87.8212263
2417863,18/09/2022,Nevada,Las Vegas,4800 block of Holt Ave,0,5,36.1672559,-115.148516
2417696,18/09/2022,Michigan,Allendale,10295 48th Ave,0,4,42.9903205,-85.95296849268018
2417293,17/09/2022,Missouri,Blue Springs,US 40 and Adams Dairy Pkwy,0,5,39.017316,-94.282265
2416762,17/09/2022,Minnesota,Minneapolis,Hennepin Ave and N 8th St,0,5,44.9772995,-93.2654692
2416625,16/09/2022,Wisconsin,Milwaukee,4100 block of N 13th St,0,4,43.0386475,-87.9090751
2414276,14/09/2022,Wisconsin,Milwaukee,1300 block of E Hamilton St,0,4,43.0386475,-87.9090751
2415614,14/09/2022,Florida,Miami (North Miami),NW 10th Ave and NW 131st St,0,5,25.8900949,-80.1867138
2414858,14/09/2022,California,Los Angeles,312 E 5th St,0,4,34.0536909,-118.242766
2414080,13/09/2022,Illinois,Chicago,5531 S King Dr,2,7,41.8755616,-87.6244212
2415479,13/09/2022,California,Oakland,92nd Ave and Peach St,0,4,37.8044557,-122.271356
2413596,12/09/2022,Oklahoma,Oklahoma City,1400 block of S Indiana Ave,0,4,35.4729886,-97.5170536
2412198,11/09/2022,Michigan,Detroit,13000 block of E Warren Ave,0,4,42.3315509,-83.0466403
2412164,11/09/2022,New Mexico,Santa Fe,Paseo Feliz,0,5,35.6876096,-105.938456
2412289,11/09/2022,Michigan,Grand Rapids,,0,4,42.9632425,-85.6678639
2412487,11/09/2022,North Carolina,Durham,4400 block of NC-55,1,3,35.996653,-78.9018053
2411801,10/09/2022,Indiana,Plainfield,2688 E Main St,2,2,39.703872,-86.399477
2411871,10/09/2022,Kentucky,Lexington,Georgetown Rd and Parallel Rd,0,4,38.0464066,-84.4970393
2411007,09/09/2022,New York,Bronx,810 Astor Ave,0,4,40.8466508,-73.8785937
2411901,09/09/2022,Minnesota,Minneapolis,328 W Broadway Ave,1,3,44.9772995,-93.2654692
2410446,09/09/2022,Maryland,Elk Mills,47 Hebron Ct,4,0,39.6587227,-75.8260494
2410704,08/09/2022,Minnesota,Minneapolis,626 W Broadway Ave,0,4,44.9772995,-93.2654692
2410269,08/09/2022,California,Los Angeles,4th St and Broadway,0,4,34.0536909,-118.242766
2408990,07/09/2022,Tennessee,Memphis,3100 block of Lyndale Ave,3,3,35.1460249,-90.0517638
2406998,05/09/2022,Georgia,Hartwell,1541 Anderson Hwy,2,2,34.3528825,-82.932087
2407734,05/09/2022,Missouri,Kansas City,7320 Manchester Ave,2,2,39.100105,-94.5781416
2407739,05/09/2022,Missouri,Saint Louis,4400 block of Red Bud Ave,1,3,38.6280278,-90.1910154
2406862,05/09/2022,Ohio,Cleveland,13902 Euclid Ave,1,10,41.4996574,-81.6936772
2406852,05/09/2022,Pennsylvania,Philadelphia,W Russell St and N 8th St,2,4,39.9527237,-75.1635262
2406597,04/09/2022,Minnesota,Saint Paul,951 Case Ave E,3,2,44.9497487,-93.0931028
2406108,04/09/2022,Virginia,Norfolk,5005 Killam Ave,2,5,36.8493695,-76.2899539
2406123,04/09/2022,South Carolina,Charleston,King St and Morris St,0,7,32.7884363,-79.9399309
2406656,04/09/2022,Florida,Fort Lauderdale (Lauderdale Lakes),3050 NW 41st St,0,4,25.9676502,-80.209252
2406651,04/09/2022,Illinois,Chicago,8600 block of S Kingston Ave,2,2,41.8755616,-87.6244212
2405689,03/09/2022,California,Chico,1500 block of W 5th St,0,5,39.7284945,-121.8374777
2405866,03/09/2022,Illinois,Yorkville,8400 block of Immanuel Rd,0,4,41.6411409,-88.4472948
2406042,03/09/2022,Alabama,Birmingham,100 block of 3rd Ave W,2,2,33.5206824,-86.8024326
2405859,03/09/2022,Maryland,Capitol Heights,1428 Ritchie Rd,1,3,38.8849913,-76.9134765
2405239,02/09/2022,California,Fresno,Effie St and Grant Ave,2,2,36.7394421,-119.78483
2405020,02/09/2022,Minnesota,Minneapolis,700 W Broadway Ave,0,4,44.9772995,-93.2654692
2404930,02/09/2022,New York,Brooklyn,223 Russell St,0,4,40.6526006,-73.9497211
2400998,29/08/2022,Missouri,Saint Louis (Jennings),8800 block of Cozens Ave,0,4,Not Found,Not Found
2399774,28/08/2022,Wisconsin,Clinton,9221 E Little Ln,0,4,42.5544732,-88.8625936
2400434,28/08/2022,Oregon,Bend,2650 NE Hwy 20,2,2,44.0581728,-121.3153096
2399820,28/08/2022,New York,Albany,Hamilton St and Ontario St,0,6,42.6511674,-73.754968
2399839,28/08/2022,California,Los Angeles,2471 Whittier Blvd,0,6,34.0536909,-118.242766
2400026,28/08/2022,Michigan,Detroit,Wyoming Ave and W 7-Mile Rd,3,1,42.3315509,-83.0466403
2400492,28/08/2022,Arizona,Phoenix,21636 N 26th Ave,2,5,33.4484367,-112.074141
2399755,28/08/2022,Texas,Houston,8021 Dunlap St,3,2,29.7589382,-95.3676974
2399670,28/08/2022,Colorado,Denver,2731 42nd Ave,1,3,39.7392364,-104.984862
2399576,27/08/2022,New York,Brooklyn,W 29th St and Boardwalk W,1,4,40.6526006,-73.9497211
2399000,27/08/2022,Washington,Spokane,302 W Queen Ave,1,3,47.6571934,-117.42351
2398877,27/08/2022,Kentucky,Lexington,207 Legends Ln,0,7,38.0464066,-84.4970393
2398004,25/08/2022,Kentucky,Henderson,804 Clay St,2,2,37.76721,-87.5573742
2397504,25/08/2022,Washington,Spokane,701 N Chestnut St,0,4,47.6571934,-117.42351
2398118,25/08/2022,Alabama,Birmingham,8th St W and Finley Blvd,1,3,33.5206824,-86.8024326
2396803,24/08/2022,Illinois,Chicago,3591 N Milwaukee Ave,0,4,41.8755616,-87.6244212
2396536,24/08/2022,District of Columbia,Washington,27 O Street NW,2,3,38.8950368,-77.0365427
2397033,24/08/2022,Wisconsin,Milwaukee,2622 N 22nd St,2,2,43.0386475,-87.9090751
2396567,24/08/2022,Maryland,Baltimore,Park Heights Ave and Shirley Ave,1,6,39.2908816,-76.610759
2396124,23/08/2022,Pennsylvania,Philadelphia,N 60th St and Race St,2,2,39.9527237,-75.1635262
2393474,20/08/2022,Delaware,Wilmington,Tatnall St and W 27th St,0,4,39.7459468,-75.546589
2393051,20/08/2022,North Carolina,Asheville,11 Grove St,0,4,35.595363,-82.5508407
2392698,20/08/2022,Illinois,Chicago,6200 block of S Michigan Ave,0,5,41.8755616,-87.6244212
2392494,19/08/2022,Illinois,Chicago,3300 block of W Flournoy St,1,4,41.8755616,-87.6244212
2391779,19/08/2022,Illinois,Chicago,5200 block of S Green St,0,4,41.8755616,-87.6244212
2391353,18/08/2022,Virginia,Norfolk,7433 Fenner St,3,2,36.8493695,-76.2899539
2390519,17/08/2022,Illinois,Chicago,7321 S Union Ave,0,4,41.8755616,-87.6244212
2391042,17/08/2022,Pennsylvania,Philadelphia,2800 block of Bonsal St,0,4,39.9527237,-75.1635262
2389775,16/08/2022,Pennsylvania,Philadelphia,5700 Haverford Ave,0,5,39.9527237,-75.1635262
2388884,16/08/2022,Tennessee,Memphis,Austin Peay Hwy and New Covington Pike,0,6,35.1460249,-90.0517638
